reference_person_id,reference_household_id,source_record_id,primary_source_id,state,state_code,district,district_code,urban_rural,age,age_group,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,employment_type,occupation_group,industry_group,individual_income,household_income,consumption_expenditure,income_band,dwelling_type,house_ownership,electricity,drinking_water,toilet_facility,cooking_fuel,health_insurance,social_group,survey_weight,normalized_reference_weight,calibrated_reference_weight_gender_ur,reference_year,record_quality_flag
PLFS2024_TN_P010797,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_01_01_2_3310_21611_1_1_02,P4|Q3|V1|2|33|31|334|01|01|2|3310|21611|1|1|02_06,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,66,60+,Female,2,7,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,30432,,,,,,,,,Other Backward Class,1636404,0.6460505185808859,0.667439460689528,2024,A
PLFS2024_TN_P010798,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_03_03_1_3310_20946_1_1_02,P4|Q5|V1|2|33|31|334|03|03|1|3310|20946|1|1|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,64,60+,Female,2,1,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,,,,0,,20858,,,,,,,,,Other Backward Class,1069618,0.42228402251733066,0.43626467612142933,2024,A
PLFS2024_TN_P010799,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_03_03_2_3310_22290_1_4_01,P4|Q5|V1|2|33|31|334|03|03|2|3310|22290|1|4|01_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,60,60+,Female,3,1,2,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,,,,0,,7550,,,,,,,,,Other Backward Class,2996775,1.1831235091213625,1.2222934494219397,2024,A
PLFS2024_TN_P010800,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_03_03_2_3310_21488_1_3_01,P4|Q6|V1|2|33|31|334|03|03|2|3310|21488|1|3|01_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,65,60+,Female,3,1,2,Others,Literate,Below Primary,Not in labour force,Not in labour force,,,,0,,8201,,,,,,,,,Other Backward Class,3737452,1.4755419827690284,1.5243930882795431,2024,A
PLFS2024_TN_P010801,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_03_03_1_3310_24493_1_2_02,P4|Q6|V1|2|33|31|334|03|03|1|3310|24493|1|2|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,69,60+,Female,3,1,1,Others,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,11115,,,,,,,,,Other Backward Class,1599899,0.6316383843030454,0.6525501805897046,2024,A
PLFS2024_TN_P010802,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_03_03_1_3310_23944_1_4_01,P4|Q5|V1|2|33|31|334|03|03|1|3310|23944|1|4|01_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,70,60+,Female,3,7,5,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,,612,01441,0,,12100,,,,,,,,,Scheduled Caste,829307,0.3274095012067672,0.33824912235979027,2024,A
PLFS2024_TN_P010803,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_1_3310_23328_1_4_01,P4|Q4|V1|2|33|31|334|03|03|1|3310|23328|1|4|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,65,60+,Female,2,2,3,Others,Literate,Primary,Not in labour force,Not in labour force,,,,0,,6283,,,,,,,,,Other Backward Class,2276122,0.8986104888849961,0.9283609916277212,2024,A
PLFS2024_TN_P010804,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_03_03_2_3310_23282_1_1_01,P4|Q3|V1|2|33|31|334|03|03|2|3310|23282|1|1|01_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,79,60+,Female,3,7,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,52618,,,,,,,,,Others,5015417,1.980081174177887,2.045636173960153,2024,A
PLFS2024_TN_P010805,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_03_03_2_3310_23282_1_1_02,P4|Q3|V1|2|33|31|334|03|03|2|3310|23282|1|1|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,60,60+,Female,3,1,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,,,,0,,10643,,,,,,,,,Scheduled Caste,5015417,1.980081174177887,2.045636173960153,2024,A
PLFS2024_TN_P010806,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_03_03_2_3310_20555_1_2_02,P4|Q3|V1|2|33|31|334|03|03|2|3310|20555|1|2|02_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,62,60+,Female,3,7,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,,,,0,,17720,,,,,,,,,Other Backward Class,3040460,1.2003702995864347,1.2401112333189614,2024,A
PLFS2024_TN_P010807,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_03_03_1_3310_23117_1_1_01,P4|Q6|V1|2|33|31|334|03|03|1|3310|23117|1|1|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,64,60+,Female,2,2,6,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,23342,,,,,,,,,Other Backward Class,730307,0.2883244089315664,0.2978700310056606,2024,A
PLFS2024_TN_P010808,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_1_3310_21273_1_2_01,P4|Q4|V1|2|33|31|334|03|03|1|3310|21273|1|2|01_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,65,60+,Female,3,7,5,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,,911,97009,3500,,15578,,,,,,,,,Other Backward Class,781090,0.30837348207309695,0.3185828733918906,2024,A
PLFS2024_TN_P010809,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_01_01_2_3310_25166_1_3_01,P4|Q3|V1|2|33|31|334|01|01|2|3310|25166|1|3|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,65,60+,Female,2,2,3,Others,Literate,Primary,Not in labour force,Not in labour force,,,,0,,8460,,,,,,,,,Other Backward Class,3451701,1.3627277989030595,1.407843939455968,2024,A
PLFS2024_TN_P010810,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_02_02_2_3310_21662_1_4_02,P4|Q6|V1|2|33|31|334|02|02|2|3310|21662|1|4|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,74,60+,Female,3,1,1,Others,Literate,Below Primary,Not in labour force,Not in labour force,,,,0,,2125,,,,,,,,,Other Backward Class,1354158,0.534620104901024,0.552319894847733,2024,A
PLFS2024_TN_P010811,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_2_3310_22929_1_1_01,P4|Q4|V1|2|33|31|334|03|03|2|3310|22929|1|1|01_06,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,70,60+,Female,3,7,6,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,,,,0,,16132,,,,,,,,,Other Backward Class,942928,0.37226694837242974,0.3845916752764324,2024,A
PLFS2024_TN_P010812,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_03_03_2_3310_22290_1_1_01,P4|Q5|V1|2|33|31|334|03|03|2|3310|22290|1|1|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,67,60+,Female,2,2,3,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,10533,,,,,,,,,Other Backward Class,2324030,0.9175245151548983,0.947901208886243,2024,A
PLFS2024_TN_P010813,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_03_03_2_3310_23282_1_2_02,P4|Q3|V1|2|33|31|334|03|03|2|3310|23282|1|2|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,64,60+,Female,2,2,6,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,,911,97001,7500,,25167,,,,,,,,,Other Backward Class,6659816,2.629288110059179,2.716336552178734,2024,A
PLFS2024_TN_P010814,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_01_01_1_3310_22686_2_4_01,P4|Q6|V1|2|33|31|334|01|01|1|3310|22686|2|4|01_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,64,60+,Female,3,1,1,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,,961,14101,8500,,3868,,,,,,,,,Other Backward Class,4166051,1.644752401597905,1.6992055951006404,2024,A
PLFS2024_TN_P010815,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_03_03_2_3310_25672_2_1_01,P4|Q5|V1|2|33|31|334|03|03|2|3310|25672|2|1|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,67,60+,Female,2,2,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,23784,,,,,,,,,Other Backward Class,14077091,5.557620209105038,5.741617611004011,2024,A
PLFS2024_TN_P010816,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_1_3310_21273_1_3_01,P4|Q4|V1|2|33|31|334|03|03|1|3310|21273|1|3|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,71,60+,Female,2,2,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,,,,0,,17459,,,,,,,,,Other Backward Class,739980,0.29214329880609186,0.3018153537396858,2024,A
PLFS2024_TN_P010817,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_1_3310_21273_1_3_02,P4|Q4|V1|2|33|31|334|03|03|1|3310|21273|1|3|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,64,60+,Female,3,1,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,,,,0,,21507,,,,,,,,,Other Backward Class,739980,0.29214329880609186,0.3018153537396858,2024,A
PLFS2024_TN_P010818,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_01_01_1_3310_25397_1_4_02,P4|Q3|V1|2|33|31|334|01|01|1|3310|25397|1|4|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,80,60+,Female,3,1,1,Others,Literate,Middle,Not in labour force,Not in labour force,,,,0,,12892,,,,,,,,,Other Backward Class,1872764,0.7393651893906481,0.7638435216234885,2024,A
PLFS2024_TN_P010819,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_2_3310_25273_1_3_01,P4|Q4|V1|2|33|31|334|03|03|2|3310|25273|1|3|01_04,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,70,60+,Female,3,7,4,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,,961,85302,9000,,17977,,,,,,,,,Other Backward Class,4711130,1.8599489976814827,1.9215267540523342,2024,A
PLFS2024_TN_P010820,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_01_01_2_3310_21611_1_4_01,P4|Q3|V1|2|33|31|334|01|01|2|3310|21611|1|4|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,68,60+,Female,2,2,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,,,,0,,11411,,,,,,,,,Scheduled Tribe,2980594,1.1767352679283825,1.2156937112683925,2024,A
PLFS2024_TN_P010821,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_02_02_1_3310_23830_1_1_02,P4|Q5|V1|2|33|31|334|02|02|1|3310|23830|1|1|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,15,15-24,Male,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,5942,,,,,,,,,Scheduled Caste,425593,0.1680236532997933,0.1768488830663245,2024,A
PLFS2024_TN_P010822,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_01_01_2_3310_21611_1_1_01,P4|Q3|V1|2|33|31|334|01|01|2|3310|21611|1|1|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,20,15-24,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,19186,,,,,,,,,Other Backward Class,1636404,0.6460505185808859,0.6799835045342986,2024,A
PLFS2024_TN_P010823,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_01_01_2_3310_21611_1_1_01,P4|Q3|V1|2|33|31|334|01|01|2|3310|21611|1|1|01_04,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,19,15-24,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,19186,,,,,,,,,Other Backward Class,1636404,0.6460505185808859,0.6799835045342986,2024,A
PLFS2024_TN_P010824,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_2_3310_22929_1_4_02,P4|Q4|V1|2|33|31|334|03|03|2|3310|22929|1|4|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,22,15-24,Male,2,1,3,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,,512,56102,16290,,8536,,,,,,,,,Other Backward Class,3300246,1.3029335297056803,1.3713684645755573,2024,A
PLFS2024_TN_P010825,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_03_03_2_3310_20555_1_1_01,P4|Q3|V1|2|33|31|334|03|03|2|3310|20555|1|1|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,15,15-24,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,15370,,,,,,,,,Other Backward Class,380058,0.1500464848477603,0.15792748659028968,2024,A
PLFS2024_TN_P010826,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_03_03_2_3310_22290_1_4_01,P4|Q5|V1|2|33|31|334|03|03|2|3310|22290|1|4|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,18,15-24,Male,1,6,2,Self-employed in non-agriculture,Literate,Middle,Unemployed,Unemployed,,912,45200,0,,7550,,,,,,,,,Other Backward Class,2996775,1.1831235091213625,1.2452655742718621,2024,A
PLFS2024_TN_P010827,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_03_03_2_3310_21488_1_3_01,P4|Q6|V1|2|33|31|334|03|03|2|3310|21488|1|3|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,19,15-24,Male,1,6,2,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,8201,,,,,,,,,Other Backward Class,3737452,1.4755419827690284,1.5530429582112504,2024,A
PLFS2024_TN_P010828,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_01_01_1_3310_22686_2_2_01,P4|Q6|V1|2|33|31|334|01|01|1|3310|22686|2|2|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,21,15-24,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,,753,14101,12000,,15618,,,,,,,,,Scheduled Caste,2015831,0.7958478853152557,0.8376487883975348,2024,A
PLFS2024_TN_P010829,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_1_3310_21273_1_1_01,P4|Q4|V1|2|33|31|334|03|03|1|3310|21273|1|1|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,19,15-24,Male,1,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,19143,,,,,,,,,Other Backward Class,493320,0.19476219920406124,0.2049918372583177,2024,A
PLFS2024_TN_P010830,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_01_01_1_3310_25397_1_2_02,P4|Q3|V1|2|33|31|334|01|01|1|3310|25397|1|2|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,15,15-24,Male,1,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,,,,0,,15947,,,,,,,,,Other Backward Class,2737117,1.0806108132628365,1.1373685287865378,2024,A
PLFS2024_TN_P010831,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_02_02_2_3310_21662_1_3_02,P4|Q6|V1|2|33|31|334|02|02|2|3310|21662|1|3|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,19,15-24,Male,1,5,3,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,18310,,,,,,,,,Other Backward Class,1934511,0.7637428378019292,0.803857463890427,2024,A
PLFS2024_TN_P010832,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_2_3310_25273_1_1_02,P4|Q4|V1|2|33|31|334|03|03|2|3310|25273|1|1|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,17,15-24,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,22553,,,,,,,,,Other Backward Class,942226,0.3719897995362965,0.39152809302796493,2024,A
PLFS2024_TN_P010833,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_1_3310_20168_1_1_02,P4|Q4|V1|2|33|31|334|03|03|1|3310|20168|1|1|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,20,15-24,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,16831,,,,,,,,,Other Backward Class,1475579,0.5825569835792781,0.6131550519536836,2024,A
PLFS2024_TN_P010834,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_02_02_1_3310_23830_1_2_01,P4|Q5|V1|2|33|31|334|02|02|1|3310|23830|1|2|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,22,15-24,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,522,47713,7100,,9423,,,,,,,,,Scheduled Caste,1787489,0.7056987121808729,0.7427646440222028,2024,A
PLFS2024_TN_P010835,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_03_03_2_3310_23282_1_1_01,P4|Q3|V1|2|33|31|334|03|03|2|3310|23282|1|1|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,18,15-24,Male,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,52618,,,,,,,,,Others,5015417,1.980081174177887,2.0840824321872216,2024,A
PLFS2024_TN_P010836,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_03_03_2_3310_23282_1_1_02,P4|Q3|V1|2|33|31|334|03|03|2|3310|23282|1|1|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,17,15-24,Male,1,6,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,10643,,,,,,,,,Scheduled Caste,5015417,1.980081174177887,2.0840824321872216,2024,A
PLFS2024_TN_P010837,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_03_03_2_3310_20555_1_2_02,P4|Q3|V1|2|33|31|334|03|03|2|3310|20555|1|2|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,15,15-24,Male,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,17720,,,,,,,,,Other Backward Class,3040460,1.2003702995864347,1.263418230581417,2024,A
PLFS2024_TN_P010838,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_01_01_2_3310_22059_1_1_01,P4|Q5|V1|2|33|31|334|01|01|2|3310|22059|1|1|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,17,15-24,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,17940,,,,,,,,,Other Backward Class,504827,0.19930515028295756,0.20977340109382298,2024,A
PLFS2024_TN_P010839,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_01_01_2_3310_22059_1_1_02,P4|Q5|V1|2|33|31|334|01|01|2|3310|22059|1|1|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,20,15-24,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,,132,56210,0,,21803,,,,,,,,,Other Backward Class,504827,0.19930515028295756,0.20977340109382298,2024,A
PLFS2024_TN_P010840,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_01_01_1_3310_22686_1_1_01,P4|Q6|V1|2|33|31|334|01|01|1|3310|22686|1|1|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,20,15-24,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,,312,14101,16000,,15938,,,,,,,,,Other Backward Class,167986,0.06632069000951396,0.06980410032772998,2024,A
PLFS2024_TN_P010841,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_03_03_1_3310_24493_1_3_01,P4|Q6|V1|2|33|31|334|03|03|1|3310|24493|1|3|01_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,24,15-24,Male,1,1,1,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,4466,,,,,,,,,Other Backward Class,3807758,1.5032987150670107,1.582257577748839,2024,A
PLFS2024_TN_P010842,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_03_03_1_3310_24493_1_3_02,P4|Q6|V1|2|33|31|334|03|03|1|3310|24493|1|3|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,21,15-24,Male,1,1,1,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,,516,56210,0,,3553,,,,,,,,,Other Backward Class,3807758,1.5032987150670107,1.582257577748839,2024,A
PLFS2024_TN_P010843,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_1_3310_21273_1_2_01,P4|Q4|V1|2|33|31|334|03|03|1|3310|21273|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,18,15-24,Male,1,5,5,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,,711,43301,9350,,15578,,,,,,,,,Other Backward Class,781090,0.30837348207309695,0.32457040899233636,2024,A
PLFS2024_TN_P010844,PLFS2024_TN_HP4_Q6_V1_2_33_31_334_03_03_2_3310_22178_1_4_02,P4|Q6|V1|2|33|31|334|03|03|2|3310|22178|1|4|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,21,15-24,Male,1,1,1,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,,932,43301,20000,,8887,,,,,,,,,Other Backward Class,1388544,0.5481956602846104,0.5769889436349905,2024,A
PLFS2024_TN_P010845,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_03_03_2_3310_25672_1_3_01,P4|Q5|V1|2|33|31|334|03|03|2|3310|25672|1|3|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,23,15-24,Male,1,5,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,,723,45200,17330,,11224,,,,,,,,,Scheduled Caste,21311152,8.413619620311417,8.855534343978093,2024,A
PLFS2024_TN_P010846,PLFS2024_TN_HP4_Q5_V1_2_33_31_334_03_03_2_3310_25672_1_3_01,P4|Q5|V1|2|33|31|334|03|03|2|3310|25672|1|3|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,21,15-24,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,11224,,,,,,,,,Scheduled Caste,21311152,8.413619620311417,8.855534343978093,2024,A
PLFS2024_TN_P010847,PLFS2024_TN_HP4_Q3_V1_2_33_31_334_01_01_1_3310_25397_1_3_02,P4|Q3|V1|2|33|31|334|01|01|1|3310|25397|1|3|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,23,15-24,Male,1,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,,432,30203,16180,,3948,,,,,,,,,Other Backward Class,2485014,0.9810808231834935,1.0326108519270274,2024,A
PLFS2024_TN_P010848,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_2_3310_25273_1_2_01,P4|Q4|V1|2|33|31|334|03|03|2|3310|25273|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,22,15-24,Male,1,8,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,,832,49224,16000,,14308,,,,,,,,,Other Backward Class,3658054,1.4441957387643174,1.5200502924068315,2024,A
PLFS2024_TN_P010849,PLFS2024_TN_HP4_Q4_V1_2_33_31_334_03_03_2_3310_25273_1_2_02,P4|Q4|V1|2|33|31|334|03|03|2|3310|25273|1|2|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Coimbatore,31,Urban,24,15-24,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,,522,46524,0,,13517,,,,,,,,,Other Backward Class,3658054,1.4441957387643174,1.5200502924068315,2024,A
